MNIST: 2024-04-15 19:07:51,854 [INFO] EvoJAX MNIST Demo
MNIST: 2024-04-15 19:07:51,854 [INFO] ==============================
MNIST: 2024-04-15 19:07:56,233 [INFO] ConvNetPolicy.num_params = 11274
MNIST: 2024-04-15 19:07:57,244 [INFO] use_for_loop=False
MNIST: 2024-04-15 19:07:57,267 [INFO] Start to train for 5000 iterations.
MNIST: 2024-04-15 19:08:05,995 [INFO] Iter=1, size=128, max=-2.2955, avg=-2.3047, min=-2.3156, std=0.0037
MNIST: 2024-04-15 19:23:50,761 [INFO] Iter=2409, size=128, max=-0.0583, avg=-0.0727, min=-0.1074, std=0.0089
MNIST: 2024-04-15 19:23:50,835 [INFO] Iter=2410, size=128, max=-0.0723, avg=-0.0894, min=-0.1107, std=0.0083
MNIST: 2024-04-15 19:23:50,908 [INFO] Iter=2411, size=128, max=-0.0520, avg=-0.0723, min=-0.0970, std=0.0096
MNIST: 2024-04-15 19:23:50,986 [INFO] Iter=2412, size=128, max=-0.0669, avg=-0.0840, min=-0.1269, std=0.0097
MNIST: 2024-04-15 19:23:51,065 [INFO] Iter=2413, size=128, max=-0.0629, avg=-0.0778, min=-0.1034, std=0.0090
MNIST: 2024-04-15 19:23:51,144 [INFO] Iter=2414, size=128, max=-0.0642, avg=-0.0840, min=-0.1098, std=0.0092
MNIST: 2024-04-15 19:23:51,223 [INFO] Iter=2415, size=128, max=-0.0712, avg=-0.0929, min=-0.1290, std=0.0112
MNIST: 2024-04-15 19:23:51,302 [INFO] Iter=2416, size=128, max=-0.0389, avg=-0.0560, min=-0.0761, std=0.0065
MNIST: 2024-04-15 19:23:51,378 [INFO] Iter=2417, size=128, max=-0.0783, avg=-0.0944, min=-0.1355, std=0.0099
MNIST: 2024-04-15 19:23:51,456 [INFO] Iter=2418, size=128, max=-0.0676, avg=-0.0911, min=-0.1119, std=0.0091
MNIST: 2024-04-15 19:23:51,533 [INFO] Iter=2419, size=128, max=-0.0651, avg=-0.0821, min=-0.1289, std=0.0095
MNIST: 2024-04-15 19:23:51,610 [INFO] Iter=2420, size=128, max=-0.0747, avg=-0.0895, min=-0.1123, std=0.0076
MNIST: 2024-04-15 19:23:51,687 [INFO] Iter=2421, size=128, max=-0.0671, avg=-0.0821, min=-0.1202, std=0.0078
MNIST: 2024-04-15 19:23:51,766 [INFO] Iter=2422, size=128, max=-0.0691, avg=-0.0913, min=-0.1219, std=0.0092
MNIST: 2024-04-15 19:23:51,845 [INFO] Iter=2423, size=128, max=-0.0861, avg=-0.1029, min=-0.1355, std=0.0084
MNIST: 2024-04-15 19:23:51,921 [INFO] Iter=2424, size=128, max=-0.0724, avg=-0.0953, min=-0.1296, std=0.0107
MNIST: 2024-04-15 19:23:52,000 [INFO] Iter=2425, size=128, max=-0.0559, avg=-0.0722, min=-0.0914, std=0.0068
MNIST: 2024-04-15 19:23:52,078 [INFO] Iter=2426, size=128, max=-0.1171, avg=-0.1344, min=-0.1701, std=0.0095
MNIST: 2024-04-15 19:23:52,151 [INFO] Iter=2427, size=128, max=-0.0566, avg=-0.0700, min=-0.1001, std=0.0074
MNIST: 2024-04-15 19:23:52,229 [INFO] Iter=2428, size=128, max=-0.0707, avg=-0.0898, min=-0.1326, std=0.0108
MNIST: 2024-04-15 19:23:52,302 [INFO] Iter=2429, size=128, max=-0.0681, avg=-0.0844, min=-0.1131, std=0.0082
MNIST: 2024-04-15 19:23:52,380 [INFO] Iter=2430, size=128, max=-0.0546, avg=-0.0745, min=-0.0962, std=0.0086
MNIST: 2024-04-15 19:23:52,457 [INFO] Iter=2431, size=128, max=-0.0704, avg=-0.0915, min=-0.1233, std=0.0100
MNIST: 2024-04-15 19:23:52,533 [INFO] Iter=2432, size=128, max=-0.0665, avg=-0.0846, min=-0.1159, std=0.0100
MNIST: 2024-04-15 19:23:52,606 [INFO] Iter=2433, size=128, max=-0.0511, avg=-0.0635, min=-0.0935, std=0.0080
MNIST: 2024-04-15 19:23:52,679 [INFO] Iter=2434, size=128, max=-0.0634, avg=-0.0790, min=-0.1012, std=0.0079
MNIST: 2024-04-15 19:23:52,752 [INFO] Iter=2435, size=128, max=-0.0645, avg=-0.0789, min=-0.1084, std=0.0085
MNIST: 2024-04-15 19:23:52,830 [INFO] Iter=2436, size=128, max=-0.0703, avg=-0.0851, min=-0.1134, std=0.0083
MNIST: 2024-04-15 19:23:52,908 [INFO] Iter=2437, size=128, max=-0.0834, avg=-0.1027, min=-0.1343, std=0.0107
MNIST: 2024-04-15 19:23:52,986 [INFO] Iter=2438, size=128, max=-0.0625, avg=-0.0805, min=-0.1195, std=0.0095
MNIST: 2024-04-15 19:23:53,065 [INFO] Iter=2439, size=128, max=-0.0706, avg=-0.0885, min=-0.1178, std=0.0090
MNIST: 2024-04-15 19:23:53,144 [INFO] Iter=2440, size=128, max=-0.0601, avg=-0.0805, min=-0.1156, std=0.0094
MNIST: 2024-04-15 19:23:53,218 [INFO] Iter=2441, size=128, max=-0.0829, avg=-0.1015, min=-0.1383, std=0.0104
MNIST: 2024-04-15 19:23:53,294 [INFO] Iter=2442, size=128, max=-0.0586, avg=-0.0749, min=-0.1070, std=0.0082
MNIST: 2024-04-15 19:23:53,371 [INFO] Iter=2443, size=128, max=-0.0825, avg=-0.1032, min=-0.1454, std=0.0112
MNIST: 2024-04-15 19:23:53,443 [INFO] Iter=2444, size=128, max=-0.0792, avg=-0.0978, min=-0.1251, std=0.0088
MNIST: 2024-04-15 19:23:53,522 [INFO] Iter=2445, size=128, max=-0.0577, avg=-0.0773, min=-0.1209, std=0.0100
MNIST: 2024-04-15 19:23:53,599 [INFO] Iter=2446, size=128, max=-0.0719, avg=-0.0880, min=-0.1271, std=0.0094
MNIST: 2024-04-15 19:23:53,672 [INFO] Iter=2447, size=128, max=-0.0659, avg=-0.0804, min=-0.1104, std=0.0082
MNIST: 2024-04-15 19:23:53,750 [INFO] Iter=2448, size=128, max=-0.0661, avg=-0.0807, min=-0.1090, std=0.0092
MNIST: 2024-04-15 19:23:53,828 [INFO] Iter=2449, size=128, max=-0.0702, avg=-0.0901, min=-0.1436, std=0.0104
MNIST: 2024-04-15 19:23:53,906 [INFO] Iter=2450, size=128, max=-0.0638, avg=-0.0820, min=-0.1098, std=0.0079
MNIST: 2024-04-15 19:23:53,984 [INFO] Iter=2451, size=128, max=-0.0588, avg=-0.0808, min=-0.1091, std=0.0087
MNIST: 2024-04-15 19:23:54,063 [INFO] Iter=2452, size=128, max=-0.0875, avg=-0.1078, min=-0.1419, std=0.0091
MNIST: 2024-04-15 19:23:54,142 [INFO] Iter=2453, size=128, max=-0.0759, avg=-0.0920, min=-0.1191, std=0.0085
MNIST: 2024-04-15 19:23:54,215 [INFO] Iter=2454, size=128, max=-0.0916, avg=-0.1135, min=-0.1561, std=0.0106
MNIST: 2024-04-15 19:23:54,294 [INFO] Iter=2455, size=128, max=-0.0630, avg=-0.0777, min=-0.1080, std=0.0072
MNIST: 2024-04-15 19:23:54,367 [INFO] Iter=2456, size=128, max=-0.0641, avg=-0.0843, min=-0.1211, std=0.0092
MNIST: 2024-04-15 19:23:54,445 [INFO] Iter=2457, size=128, max=-0.0792, avg=-0.1017, min=-0.1378, std=0.0107
MNIST: 2024-04-15 19:23:54,524 [INFO] Iter=2458, size=128, max=-0.0703, avg=-0.0901, min=-0.1185, std=0.0096
MNIST: 2024-04-15 19:23:54,601 [INFO] Iter=2459, size=128, max=-0.0418, avg=-0.0585, min=-0.1022, std=0.0106
MNIST: 2024-04-15 19:23:54,679 [INFO] Iter=2460, size=128, max=-0.0940, avg=-0.1165, min=-0.1483, std=0.0106
MNIST: 2024-04-15 19:23:54,758 [INFO] Iter=2461, size=128, max=-0.0592, avg=-0.0747, min=-0.0970, std=0.0076
MNIST: 2024-04-15 19:23:54,836 [INFO] Iter=2462, size=128, max=-0.0660, avg=-0.0831, min=-0.1271, std=0.0103
MNIST: 2024-04-15 19:23:54,910 [INFO] Iter=2463, size=128, max=-0.0722, avg=-0.0859, min=-0.1056, std=0.0074
MNIST: 2024-04-15 19:23:54,988 [INFO] Iter=2464, size=128, max=-0.0714, avg=-0.0947, min=-0.1172, std=0.0090
MNIST: 2024-04-15 19:23:55,065 [INFO] Iter=2465, size=128, max=-0.0508, avg=-0.0667, min=-0.0898, std=0.0074
MNIST: 2024-04-15 19:23:55,139 [INFO] Iter=2466, size=128, max=-0.0953, avg=-0.1175, min=-0.1578, std=0.0119
MNIST: 2024-04-15 19:23:55,215 [INFO] Iter=2467, size=128, max=-0.0912, avg=-0.1124, min=-0.1512, std=0.0115
MNIST: 2024-04-15 19:23:55,292 [INFO] Iter=2468, size=128, max=-0.0679, avg=-0.0839, min=-0.1401, std=0.0099
MNIST: 2024-04-15 19:23:55,370 [INFO] Iter=2469, size=128, max=-0.0687, avg=-0.0861, min=-0.1114, std=0.0099
MNIST: 2024-04-15 19:23:55,448 [INFO] Iter=2470, size=128, max=-0.0680, avg=-0.0807, min=-0.1085, std=0.0075
MNIST: 2024-04-15 19:23:55,525 [INFO] Iter=2471, size=128, max=-0.0555, avg=-0.0738, min=-0.0960, std=0.0066
MNIST: 2024-04-15 19:23:55,598 [INFO] Iter=2472, size=128, max=-0.0473, avg=-0.0628, min=-0.0897, std=0.0082
MNIST: 2024-04-15 19:23:55,676 [INFO] Iter=2473, size=128, max=-0.0653, avg=-0.0871, min=-0.1343, std=0.0104
MNIST: 2024-04-15 19:23:55,755 [INFO] Iter=2474, size=128, max=-0.0716, avg=-0.0853, min=-0.1402, std=0.0090
MNIST: 2024-04-15 19:23:55,832 [INFO] Iter=2475, size=128, max=-0.0502, avg=-0.0655, min=-0.1028, std=0.0092
MNIST: 2024-04-15 19:23:55,909 [INFO] Iter=2476, size=128, max=-0.0676, avg=-0.0860, min=-0.1130, std=0.0089
MNIST: 2024-04-15 19:23:55,981 [INFO] Iter=2477, size=128, max=-0.0839, avg=-0.1059, min=-0.1392, std=0.0110
MNIST: 2024-04-15 19:23:56,061 [INFO] Iter=2478, size=128, max=-0.0740, avg=-0.0941, min=-0.1380, std=0.0104
MNIST: 2024-04-15 19:23:56,139 [INFO] Iter=2479, size=128, max=-0.0679, avg=-0.0830, min=-0.1022, std=0.0069
MNIST: 2024-04-15 19:23:56,218 [INFO] Iter=2480, size=128, max=-0.0540, avg=-0.0675, min=-0.0886, std=0.0072
MNIST: 2024-04-15 19:23:56,296 [INFO] Iter=2481, size=128, max=-0.0762, avg=-0.0914, min=-0.1138, std=0.0075
MNIST: 2024-04-15 19:23:56,374 [INFO] Iter=2482, size=128, max=-0.0625, avg=-0.0816, min=-0.1055, std=0.0088
MNIST: 2024-04-15 19:23:56,446 [INFO] Iter=2483, size=128, max=-0.0760, avg=-0.1017, min=-0.1324, std=0.0101
MNIST: 2024-04-15 19:23:56,525 [INFO] Iter=2484, size=128, max=-0.0887, avg=-0.1057, min=-0.1404, std=0.0095
MNIST: 2024-04-15 19:23:56,603 [INFO] Iter=2485, size=128, max=-0.1033, avg=-0.1197, min=-0.1493, std=0.0088
MNIST: 2024-04-15 19:23:56,677 [INFO] Iter=2486, size=128, max=-0.0667, avg=-0.0846, min=-0.1084, std=0.0085
MNIST: 2024-04-15 19:23:56,755 [INFO] Iter=2487, size=128, max=-0.0705, avg=-0.0880, min=-0.1231, std=0.0098
MNIST: 2024-04-15 19:23:56,830 [INFO] Iter=2488, size=128, max=-0.0473, avg=-0.0608, min=-0.0888, std=0.0073
MNIST: 2024-04-15 19:23:56,903 [INFO] Iter=2489, size=128, max=-0.0596, avg=-0.0861, min=-0.1660, std=0.0130
MNIST: 2024-04-15 19:23:56,982 [INFO] Iter=2490, size=128, max=-0.0624, avg=-0.0786, min=-0.1128, std=0.0076
MNIST: 2024-04-15 19:23:57,061 [INFO] Iter=2491, size=128, max=-0.0537, avg=-0.0687, min=-0.0917, std=0.0077
MNIST: 2024-04-15 19:23:57,137 [INFO] Iter=2492, size=128, max=-0.1082, avg=-0.1333, min=-0.1801, std=0.0147
MNIST: 2024-04-15 19:23:57,215 [INFO] Iter=2493, size=128, max=-0.0571, avg=-0.0730, min=-0.1037, std=0.0080
MNIST: 2024-04-15 19:23:57,292 [INFO] Iter=2494, size=128, max=-0.0520, avg=-0.0684, min=-0.0954, std=0.0081
MNIST: 2024-04-15 19:23:57,370 [INFO] Iter=2495, size=128, max=-0.0564, avg=-0.0736, min=-0.1291, std=0.0100
MNIST: 2024-04-15 19:23:57,448 [INFO] Iter=2496, size=128, max=-0.0513, avg=-0.0729, min=-0.1085, std=0.0092
MNIST: 2024-04-15 19:23:57,525 [INFO] Iter=2497, size=128, max=-0.0493, avg=-0.0624, min=-0.0855, std=0.0069
MNIST: 2024-04-15 19:23:57,598 [INFO] Iter=2498, size=128, max=-0.0501, avg=-0.0660, min=-0.0868, std=0.0084
MNIST: 2024-04-15 19:23:57,677 [INFO] Iter=2499, size=128, max=-0.0830, avg=-0.1046, min=-0.1317, std=0.0090
MNIST: 2024-04-15 19:23:57,755 [INFO] Iter=2500, size=128, max=-0.0741, avg=-0.0915, min=-0.1326, std=0.0094
MNIST: 2024-04-15 19:23:57,832 [INFO] Iter=2501, size=128, max=-0.0619, avg=-0.0826, min=-0.1098, std=0.0087
MNIST: 2024-04-15 19:23:57,909 [INFO] Iter=2502, size=128, max=-0.0708, avg=-0.0868, min=-0.1183, std=0.0080
MNIST: 2024-04-15 19:23:57,986 [INFO] Iter=2503, size=128, max=-0.0789, avg=-0.0955, min=-0.1181, std=0.0080
MNIST: 2024-04-15 19:23:58,064 [INFO] Iter=2504, size=128, max=-0.0514, avg=-0.0677, min=-0.1292, std=0.0101
MNIST: 2024-04-15 19:23:58,143 [INFO] Iter=2505, size=128, max=-0.0866, avg=-0.1067, min=-0.1588, std=0.0117
MNIST: 2024-04-15 19:23:58,220 [INFO] Iter=2506, size=128, max=-0.0672, avg=-0.0862, min=-0.1235, std=0.0105
MNIST: 2024-04-15 19:23:58,297 [INFO] Iter=2507, size=128, max=-0.0620, avg=-0.0845, min=-0.1164, std=0.0094
MNIST: 2024-04-15 19:23:58,375 [INFO] Iter=2508, size=128, max=-0.0499, avg=-0.0641, min=-0.0940, std=0.0082
MNIST: 2024-04-15 19:23:58,453 [INFO] Iter=2509, size=128, max=-0.0538, avg=-0.0710, min=-0.0969, std=0.0085
MNIST: 2024-04-15 19:23:58,530 [INFO] Iter=2510, size=128, max=-0.0753, avg=-0.0952, min=-0.1189, std=0.0090
MNIST: 2024-04-15 19:23:58,607 [INFO] Iter=2511, size=128, max=-0.0757, avg=-0.0984, min=-0.1241, std=0.0099
MNIST: 2024-04-15 19:23:58,680 [INFO] Iter=2512, size=128, max=-0.0616, avg=-0.0765, min=-0.1119, std=0.0092
MNIST: 2024-04-15 19:23:58,757 [INFO] Iter=2513, size=128, max=-0.0655, avg=-0.0847, min=-0.1308, std=0.0103
MNIST: 2024-04-15 19:23:58,830 [INFO] Iter=2514, size=128, max=-0.0461, avg=-0.0616, min=-0.0951, std=0.0086
MNIST: 2024-04-15 19:23:58,907 [INFO] Iter=2515, size=128, max=-0.0835, avg=-0.1060, min=-0.1433, std=0.0116
MNIST: 2024-04-15 19:23:58,980 [INFO] Iter=2516, size=128, max=-0.0625, avg=-0.0805, min=-0.1320, std=0.0106
MNIST: 2024-04-15 19:23:59,057 [INFO] Iter=2517, size=128, max=-0.0657, avg=-0.0804, min=-0.1259, std=0.0103
MNIST: 2024-04-15 19:23:59,130 [INFO] Iter=2518, size=128, max=-0.0732, avg=-0.0867, min=-0.1107, std=0.0073
MNIST: 2024-04-15 19:23:59,207 [INFO] Iter=2519, size=128, max=-0.0520, avg=-0.0692, min=-0.1110, std=0.0094
MNIST: 2024-04-15 19:23:59,279 [INFO] Iter=2520, size=128, max=-0.0799, avg=-0.1018, min=-0.1318, std=0.0104
MNIST: 2024-04-15 19:23:59,358 [INFO] Iter=2521, size=128, max=-0.0759, avg=-0.0903, min=-0.1175, std=0.0086
MNIST: 2024-04-15 19:23:59,436 [INFO] Iter=2522, size=128, max=-0.0743, avg=-0.0949, min=-0.1400, std=0.0098
MNIST: 2024-04-15 19:23:59,514 [INFO] Iter=2523, size=128, max=-0.0578, avg=-0.0709, min=-0.1066, std=0.0082
MNIST: 2024-04-15 19:23:59,592 [INFO] Iter=2524, size=128, max=-0.0816, avg=-0.1000, min=-0.1290, std=0.0086
MNIST: 2024-04-15 19:23:59,670 [INFO] Iter=2525, size=128, max=-0.0657, avg=-0.0860, min=-0.1047, std=0.0085
MNIST: 2024-04-15 19:23:59,747 [INFO] Iter=2526, size=128, max=-0.0889, avg=-0.1046, min=-0.1485, std=0.0088
MNIST: 2024-04-15 19:23:59,824 [INFO] Iter=2527, size=128, max=-0.0777, avg=-0.0967, min=-0.1366, std=0.0107
MNIST: 2024-04-15 19:23:59,902 [INFO] Iter=2528, size=128, max=-0.0769, avg=-0.0994, min=-0.1471, std=0.0108
MNIST: 2024-04-15 19:23:59,981 [INFO] Iter=2529, size=128, max=-0.0542, avg=-0.0785, min=-0.1049, std=0.0091
MNIST: 2024-04-15 19:24:00,060 [INFO] Iter=2530, size=128, max=-0.0732, avg=-0.0910, min=-0.1308, std=0.0089
MNIST: 2024-04-15 19:24:00,139 [INFO] Iter=2531, size=128, max=-0.0763, avg=-0.0975, min=-0.1289, std=0.0097
MNIST: 2024-04-15 19:24:00,216 [INFO] Iter=2532, size=128, max=-0.0647, avg=-0.0796, min=-0.0986, std=0.0074
MNIST: 2024-04-15 19:24:00,294 [INFO] Iter=2533, size=128, max=-0.0768, avg=-0.0937, min=-0.1188, std=0.0086
MNIST: 2024-04-15 19:24:00,371 [INFO] Iter=2534, size=128, max=-0.0536, avg=-0.0739, min=-0.1011, std=0.0098
MNIST: 2024-04-15 19:24:00,449 [INFO] Iter=2535, size=128, max=-0.0682, avg=-0.0876, min=-0.1331, std=0.0102
MNIST: 2024-04-15 19:24:00,527 [INFO] Iter=2536, size=128, max=-0.0598, avg=-0.0732, min=-0.1236, std=0.0086
MNIST: 2024-04-15 19:24:00,605 [INFO] Iter=2537, size=128, max=-0.0634, avg=-0.0802, min=-0.1100, std=0.0080
MNIST: 2024-04-15 19:24:00,682 [INFO] Iter=2538, size=128, max=-0.0532, avg=-0.0674, min=-0.1048, std=0.0084
MNIST: 2024-04-15 19:24:00,759 [INFO] Iter=2539, size=128, max=-0.0646, avg=-0.0827, min=-0.1154, std=0.0091
MNIST: 2024-04-15 19:24:00,832 [INFO] Iter=2540, size=128, max=-0.0665, avg=-0.0855, min=-0.1102, std=0.0097
MNIST: 2024-04-15 19:24:00,910 [INFO] Iter=2541, size=128, max=-0.0630, avg=-0.0791, min=-0.1079, std=0.0077
MNIST: 2024-04-15 19:24:00,988 [INFO] Iter=2542, size=128, max=-0.0389, avg=-0.0540, min=-0.0723, std=0.0069
MNIST: 2024-04-15 19:24:01,066 [INFO] Iter=2543, size=128, max=-0.0569, avg=-0.0714, min=-0.0985, std=0.0083
MNIST: 2024-04-15 19:24:01,144 [INFO] Iter=2544, size=128, max=-0.1057, avg=-0.1240, min=-0.1654, std=0.0093
MNIST: 2024-04-15 19:24:01,217 [INFO] Iter=2545, size=128, max=-0.0561, avg=-0.0725, min=-0.1038, std=0.0078
MNIST: 2024-04-15 19:24:01,296 [INFO] Iter=2546, size=128, max=-0.0860, avg=-0.1062, min=-0.1453, std=0.0106
MNIST: 2024-04-15 19:24:01,374 [INFO] Iter=2547, size=128, max=-0.0801, avg=-0.0939, min=-0.1240, std=0.0081
MNIST: 2024-04-15 19:24:01,450 [INFO] Iter=2548, size=128, max=-0.0408, avg=-0.0579, min=-0.0796, std=0.0080
MNIST: 2024-04-15 19:24:01,527 [INFO] Iter=2549, size=128, max=-0.0730, avg=-0.0912, min=-0.1262, std=0.0080
MNIST: 2024-04-15 19:24:01,605 [INFO] Iter=2550, size=128, max=-0.0607, avg=-0.0804, min=-0.1025, std=0.0085
MNIST: 2024-04-15 19:24:01,682 [INFO] Iter=2551, size=128, max=-0.0735, avg=-0.0898, min=-0.1182, std=0.0083
MNIST: 2024-04-15 19:24:01,759 [INFO] Iter=2552, size=128, max=-0.0600, avg=-0.0759, min=-0.1129, std=0.0095
MNIST: 2024-04-15 19:24:01,827 [INFO] Iter=2553, size=128, max=-0.0753, avg=-0.0949, min=-0.1164, std=0.0087
MNIST: 2024-04-15 19:24:01,906 [INFO] Iter=2554, size=128, max=-0.0633, avg=-0.0805, min=-0.1236, std=0.0092
MNIST: 2024-04-15 19:24:01,984 [INFO] Iter=2555, size=128, max=-0.0633, avg=-0.0874, min=-0.1152, std=0.0097
MNIST: 2024-04-15 19:24:02,060 [INFO] Iter=2556, size=128, max=-0.0701, avg=-0.0982, min=-0.1481, std=0.0145
MNIST: 2024-04-15 19:24:02,139 [INFO] Iter=2557, size=128, max=-0.0702, avg=-0.0886, min=-0.1390, std=0.0118
MNIST: 2024-04-15 19:24:02,216 [INFO] Iter=2558, size=128, max=-0.0536, avg=-0.0712, min=-0.0923, std=0.0085
MNIST: 2024-04-15 19:24:02,294 [INFO] Iter=2559, size=128, max=-0.0777, avg=-0.0953, min=-0.1236, std=0.0089
MNIST: 2024-04-15 19:24:02,367 [INFO] Iter=2560, size=128, max=-0.0724, avg=-0.0878, min=-0.1125, std=0.0075
MNIST: 2024-04-15 19:24:02,440 [INFO] Iter=2561, size=128, max=-0.0559, avg=-0.0693, min=-0.0999, std=0.0081
MNIST: 2024-04-15 19:24:02,519 [INFO] Iter=2562, size=128, max=-0.0760, avg=-0.0959, min=-0.1241, std=0.0091
MNIST: 2024-04-15 19:24:02,593 [INFO] Iter=2563, size=128, max=-0.0553, avg=-0.0680, min=-0.0904, std=0.0071
MNIST: 2024-04-15 19:24:02,669 [INFO] Iter=2564, size=128, max=-0.0668, avg=-0.0817, min=-0.1140, std=0.0087
MNIST: 2024-04-15 19:24:02,747 [INFO] Iter=2565, size=128, max=-0.0595, avg=-0.0769, min=-0.1240, std=0.0091
MNIST: 2024-04-15 19:24:02,820 [INFO] Iter=2566, size=128, max=-0.0854, avg=-0.1070, min=-0.1361, std=0.0095
MNIST: 2024-04-15 19:24:02,894 [INFO] Iter=2567, size=128, max=-0.0599, avg=-0.0787, min=-0.1206, std=0.0109
MNIST: 2024-04-15 19:24:02,966 [INFO] Iter=2568, size=128, max=-0.0632, avg=-0.0816, min=-0.1215, std=0.0093
MNIST: 2024-04-15 19:24:03,039 [INFO] Iter=2569, size=128, max=-0.0552, avg=-0.0730, min=-0.1093, std=0.0093
MNIST: 2024-04-15 19:24:03,118 [INFO] Iter=2570, size=128, max=-0.0470, avg=-0.0630, min=-0.1007, std=0.0092
MNIST: 2024-04-15 19:24:03,197 [INFO] Iter=2571, size=128, max=-0.0547, avg=-0.0699, min=-0.1216, std=0.0096
MNIST: 2024-04-15 19:24:03,276 [INFO] Iter=2572, size=128, max=-0.0649, avg=-0.0846, min=-0.1070, std=0.0080
MNIST: 2024-04-15 19:24:03,349 [INFO] Iter=2573, size=128, max=-0.0558, avg=-0.0699, min=-0.0854, std=0.0068
MNIST: 2024-04-15 19:24:03,422 [INFO] Iter=2574, size=128, max=-0.0819, avg=-0.1004, min=-0.1345, std=0.0099
MNIST: 2024-04-15 19:24:03,501 [INFO] Iter=2575, size=128, max=-0.0852, avg=-0.1029, min=-0.1733, std=0.0116
MNIST: 2024-04-15 19:24:03,574 [INFO] Iter=2576, size=128, max=-0.0621, avg=-0.0787, min=-0.1077, std=0.0080
MNIST: 2024-04-15 19:24:03,652 [INFO] Iter=2577, size=128, max=-0.0673, avg=-0.0817, min=-0.1031, std=0.0078
MNIST: 2024-04-15 19:24:03,731 [INFO] Iter=2578, size=128, max=-0.0521, avg=-0.0671, min=-0.0892, std=0.0074
MNIST: 2024-04-15 19:24:03,807 [INFO] Iter=2579, size=128, max=-0.0709, avg=-0.0877, min=-0.1343, std=0.0087
MNIST: 2024-04-15 19:24:03,885 [INFO] Iter=2580, size=128, max=-0.0913, avg=-0.1101, min=-0.1540, std=0.0102
MNIST: 2024-04-15 19:24:03,964 [INFO] Iter=2581, size=128, max=-0.0446, avg=-0.0637, min=-0.1001, std=0.0089
MNIST: 2024-04-15 19:24:04,042 [INFO] Iter=2582, size=128, max=-0.0534, avg=-0.0706, min=-0.1015, std=0.0084
MNIST: 2024-04-15 19:24:04,115 [INFO] Iter=2583, size=128, max=-0.0701, avg=-0.0837, min=-0.1169, std=0.0094
MNIST: 2024-04-15 19:24:04,188 [INFO] Iter=2584, size=128, max=-0.0820, avg=-0.1044, min=-0.1540, std=0.0097
MNIST: 2024-04-15 19:24:04,265 [INFO] Iter=2585, size=128, max=-0.0628, avg=-0.0818, min=-0.1155, std=0.0093
MNIST: 2024-04-15 19:24:04,338 [INFO] Iter=2586, size=128, max=-0.0448, avg=-0.0604, min=-0.0894, std=0.0084
MNIST: 2024-04-15 19:24:04,415 [INFO] Iter=2587, size=128, max=-0.0536, avg=-0.0729, min=-0.0943, std=0.0075
MNIST: 2024-04-15 19:24:04,491 [INFO] Iter=2588, size=128, max=-0.0428, avg=-0.0580, min=-0.0817, std=0.0074
MNIST: 2024-04-15 19:24:04,568 [INFO] Iter=2589, size=128, max=-0.0619, avg=-0.0758, min=-0.0993, std=0.0072
MNIST: 2024-04-15 19:24:04,646 [INFO] Iter=2590, size=128, max=-0.0515, avg=-0.0680, min=-0.0910, std=0.0087
MNIST: 2024-04-15 19:24:04,718 [INFO] Iter=2591, size=128, max=-0.0694, avg=-0.0863, min=-0.1109, std=0.0079
MNIST: 2024-04-15 19:24:04,791 [INFO] Iter=2592, size=128, max=-0.0729, avg=-0.0881, min=-0.1238, std=0.0085
MNIST: 2024-04-15 19:24:04,864 [INFO] Iter=2593, size=128, max=-0.0620, avg=-0.0826, min=-0.1272, std=0.0099
MNIST: 2024-04-15 19:24:04,941 [INFO] Iter=2594, size=128, max=-0.0754, avg=-0.0938, min=-0.1348, std=0.0107
MNIST: 2024-04-15 19:24:05,020 [INFO] Iter=2595, size=128, max=-0.0985, avg=-0.1162, min=-0.1514, std=0.0098
MNIST: 2024-04-15 19:24:05,099 [INFO] Iter=2596, size=128, max=-0.0705, avg=-0.0862, min=-0.1107, std=0.0081
MNIST: 2024-04-15 19:24:05,175 [INFO] Iter=2597, size=128, max=-0.0569, avg=-0.0809, min=-0.1080, std=0.0088
MNIST: 2024-04-15 19:24:05,254 [INFO] Iter=2598, size=128, max=-0.0627, avg=-0.0813, min=-0.1341, std=0.0106
MNIST: 2024-04-15 19:24:05,327 [INFO] Iter=2599, size=128, max=-0.0704, avg=-0.0841, min=-0.1088, std=0.0085
MNIST: 2024-04-15 19:24:05,404 [INFO] Iter=2600, size=128, max=-0.1027, avg=-0.1230, min=-0.1581, std=0.0105
MNIST: 2024-04-15 19:24:05,482 [INFO] Iter=2601, size=128, max=-0.0619, avg=-0.0810, min=-0.1121, std=0.0088
MNIST: 2024-04-15 19:24:05,555 [INFO] Iter=2602, size=128, max=-0.0537, avg=-0.0697, min=-0.0917, std=0.0085
MNIST: 2024-04-15 19:24:05,630 [INFO] Iter=2603, size=128, max=-0.0691, avg=-0.0893, min=-0.1481, std=0.0107
MNIST: 2024-04-15 19:24:05,706 [INFO] Iter=2604, size=128, max=-0.0521, avg=-0.0711, min=-0.1203, std=0.0087
MNIST: 2024-04-15 19:24:05,784 [INFO] Iter=2605, size=128, max=-0.0598, avg=-0.0754, min=-0.1253, std=0.0090
MNIST: 2024-04-15 19:24:05,861 [INFO] Iter=2606, size=128, max=-0.0608, avg=-0.0845, min=-0.1066, std=0.0091
MNIST: 2024-04-15 19:24:05,938 [INFO] Iter=2607, size=128, max=-0.0684, avg=-0.0842, min=-0.1208, std=0.0096
